Lake,Size Interval,Body Mass,Interval Width,NPUE200,BPUE200,x_Waterbody_Name,x_Waterbody_LID,x_LakeID_Ignasi707,x_LakeID_Ignasi721
526,1,2,2,6.845,0.016,Big Deer L.,17-5971-50688,581,591
526,2,4,4,22.848,0.119,Big Deer L.,17-5971-50688,581,591
526,3,8,8,33.487,0.325,Big Deer L.,17-5971-50688,581,591
526,4,16,16,9.437,0.191,Big Deer L.,17-5971-50688,581,591
526,5,32,32,14.582,0.640,Big Deer L.,17-5971-50688,581,591
526,6,64,64,21.689,1.777,Big Deer L.,17-5971-50688,581,591
526,7,128,128,8.066,1.580,Big Deer L.,17-5971-50688,581,591
526,8,256,256,6.131,2.137,Big Deer L.,17-5971-50688,581,591
526,9,512,512,15.276,11.349,Big Deer L.,17-5971-50688,581,591
526,10,1024,1024,6.204,6.961,Big Deer L.,17-5971-50688,581,591
526,12,4096,4096,0.051,0.221,Big Deer L.,17-5971-50688,581,591
527,1,2,2,0.781,0.002,Bigwind L.,17-6532-49909,582,592
527,2,4,4,26.768,0.172,Bigwind L.,17-6532-49909,582,592
527,3,8,8,21.567,0.222,Bigwind L.,17-6532-49909,582,592
527,4,16,16,5.778,0.119,Bigwind L.,17-6532-49909,582,592
527,5,32,32,11.102,0.475,Bigwind L.,17-6532-49909,582,592
527,6,64,64,1.712,0.121,Bigwind L.,17-6532-49909,582,592
527,7,128,128,1.352,0.296,Bigwind L.,17-6532-49909,582,592
527,8,256,256,0.894,0.289,Bigwind L.,17-6532-49909,582,592
527,9,512,512,0.522,0.453,Bigwind L.,17-6532-49909,582,592
527,10,1024,1024,1.306,1.538,Bigwind L.,17-6532-49909,582,592
528,1,2,2,6.503,0.018,Black Donald L.,18-3469-50088,583,593
528,2,4,4,25.608,0.147,Black Donald L.,18-3469-50088,583,593
528,3,8,8,15.649,0.177,Black Donald L.,18-3469-50088,583,593
528,4,16,16,7.482,0.159,Black Donald L.,18-3469-50088,583,593
528,5,32,32,5.171,0.212,Black Donald L.,18-3469-50088,583,593
528,6,64,64,3.070,0.277,Black Donald L.,18-3469-50088,583,593
528,7,128,128,2.251,0.434,Black Donald L.,18-3469-50088,583,593
528,8,256,256,1.301,0.451,Black Donald L.,18-3469-50088,583,593
528,9,512,512,3.943,2.935,Black Donald L.,18-3469-50088,583,593
528,10,1024,1024,2.327,3.180,Black Donald L.,18-3469-50088,583,593
528,11,2048,2048,0.033,0.092,Black Donald L.,18-3469-50088,583,593
529,1,2,2,3.863,0.011,Buck L.,17-6254-50307,584,594
529,2,4,4,7.820,0.037,Buck L.,17-6254-50307,584,594
529,3,8,8,1.859,0.020,Buck L.,17-6254-50307,584,594
529,4,16,16,2.567,0.064,Buck L.,17-6254-50307,584,594
529,5,32,32,4.367,0.199,Buck L.,17-6254-50307,584,594
529,6,64,64,3.824,0.292,Buck L.,17-6254-50307,584,594
529,7,128,128,1.379,0.209,Buck L.,17-6254-50307,584,594
529,8,256,256,2.219,0.793,Buck L.,17-6254-50307,584,594
529,9,512,512,1.861,1.328,Buck L.,17-6254-50307,584,594
529,10,1024,1024,1.752,2.363,Buck L.,17-6254-50307,584,594
530,1,2,2,4.073,0.010,Calabogie L.,18-3634-50151,585,595
530,2,4,4,5.625,0.030,Calabogie L.,18-3634-50151,585,595
530,3,8,8,6.184,0.064,Calabogie L.,18-3634-50151,585,595
530,4,16,16,8.402,0.179,Calabogie L.,18-3634-50151,585,595
530,5,32,32,4.312,0.172,Calabogie L.,18-3634-50151,585,595
530,6,64,64,6.572,0.546,Calabogie L.,18-3634-50151,585,595
530,7,128,128,5.704,1.128,Calabogie L.,18-3634-50151,585,595
530,8,256,256,6.743,2.521,Calabogie L.,18-3634-50151,585,595
530,9,512,512,8.693,6.445,Calabogie L.,18-3634-50151,585,595
530,10,1024,1024,5.964,8.329,Calabogie L.,18-3634-50151,585,595
530,11,2048,2048,0.433,0.941,Calabogie L.,18-3634-50151,585,595
531,1,2,2,0.832,0.002,Catchacoma L.,17-7116-49585,586,596
531,2,4,4,0.385,0.001,Catchacoma L.,17-7116-49585,586,596
531,3,8,8,2.571,0.030,Catchacoma L.,17-7116-49585,586,596
531,4,16,16,3.208,0.070,Catchacoma L.,17-7116-49585,586,596
531,5,32,32,1.977,0.091,Catchacoma L.,17-7116-49585,586,596
531,6,64,64,0.998,0.082,Catchacoma L.,17-7116-49585,586,596
531,7,128,128,0.250,0.039,Catchacoma L.,17-7116-49585,586,596
531,8,256,256,0.561,0.201,Catchacoma L.,17-7116-49585,586,596
531,9,512,512,0.783,0.561,Catchacoma L.,17-7116-49585,586,596
531,10,1024,1024,0.324,0.472,Catchacoma L.,17-7116-49585,586,596
531,11,2048,2048,0.387,1.053,Catchacoma L.,17-7116-49585,586,596
532,1,2,2,3.554,0.010,"Cecebe, L.",17-6111-50550,587,597
532,2,4,4,28.527,0.187,"Cecebe, L.",17-6111-50550,587,597
532,3,8,8,36.747,0.434,"Cecebe, L.",17-6111-50550,587,597
532,4,16,16,81.435,1.874,"Cecebe, L.",17-6111-50550,587,597
532,5,32,32,41.558,1.638,"Cecebe, L.",17-6111-50550,587,597
532,6,64,64,7.596,0.698,"Cecebe, L.",17-6111-50550,587,597
532,7,128,128,12.148,2.417,"Cecebe, L.",17-6111-50550,587,597
532,8,256,256,16.722,5.847,"Cecebe, L.",17-6111-50550,587,597
532,9,512,512,9.139,6.642,"Cecebe, L.",17-6111-50550,587,597
532,10,1024,1024,5.967,7.828,"Cecebe, L.",17-6111-50550,587,597
532,11,2048,2048,0.362,0.976,"Cecebe, L.",17-6111-50550,587,597
533,1,2,2,73.440,0.155,"Clear, L.",18-3287-50341,588,598
533,2,4,4,0.192,0.001,"Clear, L.",18-3287-50341,588,598
533,3,8,8,29.700,0.371,"Clear, L.",18-3287-50341,588,598
533,4,16,16,43.712,0.988,"Clear, L.",18-3287-50341,588,598
533,5,32,32,54.255,2.509,"Clear, L.",18-3287-50341,588,598
533,6,64,64,14.522,1.250,"Clear, L.",18-3287-50341,588,598
533,7,128,128,4.601,0.917,"Clear, L.",18-3287-50341,588,598
533,8,256,256,9.101,3.530,"Clear, L.",18-3287-50341,588,598
533,9,512,512,9.661,7.348,"Clear, L.",18-3287-50341,588,598
533,10,1024,1024,6.062,8.722,"Clear, L.",18-3287-50341,588,598
533,11,2048,2048,0.554,1.257,"Clear, L.",18-3287-50341,588,598
534,1,2,2,55.882,0.121,Doe L.,17-6239-50430,590,600
534,2,4,4,92.405,0.562,Doe L.,17-6239-50430,590,600
534,3,8,8,42.487,0.479,Doe L.,17-6239-50430,590,600
534,4,16,16,43.621,1.005,Doe L.,17-6239-50430,590,600
534,5,32,32,31.955,1.440,Doe L.,17-6239-50430,590,600
534,6,64,64,24.864,2.079,Doe L.,17-6239-50430,590,600
534,7,128,128,15.523,2.882,Doe L.,17-6239-50430,590,600
534,8,256,256,12.025,4.254,Doe L.,17-6239-50430,590,600
534,9,512,512,6.370,4.379,Doe L.,17-6239-50430,590,600
534,10,1024,1024,4.666,6.796,Doe L.,17-6239-50430,590,600
534,11,2048,2048,0.277,0.643,Doe L.,17-6239-50430,590,600
534,12,4096,4096,0.393,1.660,Doe L.,17-6239-50430,590,600
535,1,2,2,65.981,0.191,"Dore, L.",18-3351-50535,591,601
535,2,4,4,164.646,0.881,"Dore, L.",18-3351-50535,591,601
535,3,8,8,78.368,0.827,"Dore, L.",18-3351-50535,591,601
535,4,16,16,58.932,1.263,"Dore, L.",18-3351-50535,591,601
535,5,32,32,20.050,0.792,"Dore, L.",18-3351-50535,591,601
535,6,64,64,15.987,1.455,"Dore, L.",18-3351-50535,591,601
535,7,128,128,8.606,1.760,"Dore, L.",18-3351-50535,591,601
535,8,256,256,15.003,5.573,"Dore, L.",18-3351-50535,591,601
535,9,512,512,13.540,9.403,"Dore, L.",18-3351-50535,591,601
535,10,1024,1024,2.880,3.507,"Dore, L.",18-3351-50535,591,601
535,11,2048,2048,0.142,0.357,"Dore, L.",18-3351-50535,591,601
536,1,2,2,1.863,0.005,Dotty L.,17-6571-50360,592,602
536,2,4,4,11.812,0.058,Dotty L.,17-6571-50360,592,602
536,3,8,8,68.802,0.815,Dotty L.,17-6571-50360,592,602
536,4,16,16,71.391,1.461,Dotty L.,17-6571-50360,592,602
536,5,32,32,31.813,1.353,Dotty L.,17-6571-50360,592,602
536,6,64,64,27.010,2.264,Dotty L.,17-6571-50360,592,602
536,7,128,128,6.712,1.209,Dotty L.,17-6571-50360,592,602
536,8,256,256,3.549,1.426,Dotty L.,17-6571-50360,592,602
536,9,512,512,9.890,7.348,Dotty L.,17-6571-50360,592,602
536,10,1024,1024,6.016,7.819,Dotty L.,17-6571-50360,592,602
537,3,8,8,11.464,0.153,Eagle L.1,17-6164-50763,593,603
537,4,16,16,2.190,0.039,Eagle L.1,17-6164-50763,593,603
537,5,32,32,5.112,0.217,Eagle L.1,17-6164-50763,593,603
537,6,64,64,2.015,0.197,Eagle L.1,17-6164-50763,593,603
537,7,128,128,3.239,0.598,Eagle L.1,17-6164-50763,593,603
537,8,256,256,2.264,0.850,Eagle L.1,17-6164-50763,593,603
537,9,512,512,7.987,5.934,Eagle L.1,17-6164-50763,593,603
537,10,1024,1024,12.077,15.443,Eagle L.1,17-6164-50763,593,603
537,11,2048,2048,0.120,0.273,Eagle L.1,17-6164-50763,593,603
538,1,2,2,4.870,0.012,Eels L.,17-7269-49741,594,604
538,2,4,4,6.050,0.032,Eels L.,17-7269-49741,594,604
538,3,8,8,20.022,0.252,Eels L.,17-7269-49741,594,604
538,4,16,16,92.246,2.218,Eels L.,17-7269-49741,594,604
538,5,32,32,77.080,3.431,Eels L.,17-7269-49741,594,604
538,6,64,64,62.937,5.514,Eels L.,17-7269-49741,594,604
538,7,128,128,17.467,3.003,Eels L.,17-7269-49741,594,604
538,8,256,256,5.980,2.120,Eels L.,17-7269-49741,594,604
538,9,512,512,3.616,2.833,Eels L.,17-7269-49741,594,604
538,10,1024,1024,2.047,2.984,Eels L.,17-7269-49741,594,604
538,11,2048,2048,0.385,1.264,Eels L.,17-7269-49741,594,604
539,1,2,2,0.822,0.002,Fletcher L.,17-6738-50244,595,605
539,2,4,4,1.644,0.007,Fletcher L.,17-6738-50244,595,605
539,3,8,8,4.294,0.052,Fletcher L.,17-6738-50244,595,605
539,4,16,16,3.136,0.059,Fletcher L.,17-6738-50244,595,605
539,5,32,32,0.957,0.041,Fletcher L.,17-6738-50244,595,605
539,6,64,64,0.262,0.032,Fletcher L.,17-6738-50244,595,605
539,7,128,128,5.478,1.116,Fletcher L.,17-6738-50244,595,605
539,8,256,256,2.634,0.847,Fletcher L.,17-6738-50244,595,605
539,9,512,512,3.620,2.953,Fletcher L.,17-6738-50244,595,605
539,10,1024,1024,4.520,6.220,Fletcher L.,17-6738-50244,595,605
540,1,2,2,6.673,0.017,Fosters L.,18-2900-50140,596,606
540,2,4,4,40.038,0.231,Fosters L.,18-2900-50140,596,606
540,3,8,8,249.124,2.034,Fosters L.,18-2900-50140,596,606
540,4,16,16,32.585,0.787,Fosters L.,18-2900-50140,596,606
540,5,32,32,25.074,0.966,Fosters L.,18-2900-50140,596,606
540,6,64,64,4.007,0.334,Fosters L.,18-2900-50140,596,606
540,7,128,128,2.224,0.329,Fosters L.,18-2900-50140,596,606
540,8,256,256,2.224,0.710,Fosters L.,18-2900-50140,596,606
540,9,512,512,1.121,0.658,Fosters L.,18-2900-50140,596,606
540,10,1024,1024,2.224,2.527,Fosters L.,18-2900-50140,596,606
541,1,2,2,9.029,0.021,Giroux L.,17-5384-50622,597,607
541,2,4,4,34.562,0.171,Giroux L.,17-5384-50622,597,607
541,3,8,8,16.859,0.204,Giroux L.,17-5384-50622,597,607
541,4,16,16,5.096,0.106,Giroux L.,17-5384-50622,597,607
541,5,32,32,3.195,0.151,Giroux L.,17-5384-50622,597,607
541,6,64,64,4.853,0.419,Giroux L.,17-5384-50622,597,607
541,7,128,128,1.619,0.362,Giroux L.,17-5384-50622,597,607
541,8,256,256,4.593,1.871,Giroux L.,17-5384-50622,597,607
541,9,512,512,6.124,4.396,Giroux L.,17-5384-50622,597,607
541,10,1024,1024,4.129,5.183,Giroux L.,17-5384-50622,597,607
542,1,2,2,18.861,0.049,Golden L.,18-3186-50482,598,608
542,2,4,4,80.851,0.534,Golden L.,18-3186-50482,598,608
542,3,8,8,187.859,2.134,Golden L.,18-3186-50482,598,608
542,4,16,16,202.390,4.484,Golden L.,18-3186-50482,598,608
542,5,32,32,178.614,7.657,Golden L.,18-3186-50482,598,608
542,6,64,64,41.505,3.335,Golden L.,18-3186-50482,598,608
542,7,128,128,5.097,0.932,Golden L.,18-3186-50482,598,608
542,8,256,256,4.357,1.576,Golden L.,18-3186-50482,598,608
542,9,512,512,5.257,3.982,Golden L.,18-3186-50482,598,608
542,10,1024,1024,9.659,14.073,Golden L.,18-3186-50482,598,608
542,11,2048,2048,2.251,5.281,Golden L.,18-3186-50482,598,608
542,12,4096,4096,0.025,0.120,Golden L.,18-3186-50482,598,608
543,2,4,4,8.640,0.052,Goodwin L.,17-6844-50137,599,609
543,3,8,8,9.289,0.102,Goodwin L.,17-6844-50137,599,609
543,4,16,16,4.578,0.100,Goodwin L.,17-6844-50137,599,609
543,5,32,32,10.238,0.416,Goodwin L.,17-6844-50137,599,609
543,6,64,64,2.796,0.246,Goodwin L.,17-6844-50137,599,609
543,8,256,256,0.154,0.055,Goodwin L.,17-6844-50137,599,609
543,9,512,512,0.281,0.199,Goodwin L.,17-6844-50137,599,609
543,10,1024,1024,3.825,5.351,Goodwin L.,17-6844-50137,599,609
544,1,2,2,4.275,0.009,Gurd L.,17-5352-50862,600,610
544,2,4,4,16.454,0.077,Gurd L.,17-5352-50862,600,610
544,3,8,8,50.172,0.615,Gurd L.,17-5352-50862,600,610
544,4,16,16,54.295,1.194,Gurd L.,17-5352-50862,600,610
544,5,32,32,45.604,1.850,Gurd L.,17-5352-50862,600,610
544,6,64,64,10.713,1.010,Gurd L.,17-5352-50862,600,610
544,7,128,128,17.826,3.600,Gurd L.,17-5352-50862,600,610
544,8,256,256,16.747,5.722,Gurd L.,17-5352-50862,600,610
544,9,512,512,6.490,5.099,Gurd L.,17-5352-50862,600,610
544,10,1024,1024,8.027,10.763,Gurd L.,17-5352-50862,600,610
544,11,2048,2048,0.244,0.698,Gurd L.,17-5352-50862,600,610
545,1,2,2,6.633,0.017,Jack L.,17-7358-49530,601,611
545,2,4,4,32.289,0.197,Jack L.,17-7358-49530,601,611
545,3,8,8,43.597,0.487,Jack L.,17-7358-49530,601,611
545,4,16,16,61.839,1.407,Jack L.,17-7358-49530,601,611
545,5,32,32,75.806,3.305,Jack L.,17-7358-49530,601,611
545,6,64,64,17.210,1.446,Jack L.,17-7358-49530,601,611
545,7,128,128,4.635,0.911,Jack L.,17-7358-49530,601,611
545,8,256,256,5.182,1.908,Jack L.,17-7358-49530,601,611
545,9,512,512,2.203,1.371,Jack L.,17-7358-49530,601,611
545,10,1024,1024,0.527,0.740,Jack L.,17-7358-49530,601,611
545,11,2048,2048,0.372,0.882,Jack L.,17-7358-49530,601,611
546,1,2,2,1.405,0.004,"Joseph, L.",17-5998-50031,602,612
546,2,4,4,2.813,0.016,"Joseph, L.",17-5998-50031,602,612
546,3,8,8,15.999,0.199,"Joseph, L.",17-5998-50031,602,612
546,4,16,16,16.178,0.366,"Joseph, L.",17-5998-50031,602,612
546,5,32,32,23.892,1.026,"Joseph, L.",17-5998-50031,602,612
546,6,64,64,12.393,1.024,"Joseph, L.",17-5998-50031,602,612
546,7,128,128,5.656,1.035,"Joseph, L.",17-5998-50031,602,612
546,8,256,256,6.500,2.317,"Joseph, L.",17-5998-50031,602,612
546,9,512,512,3.100,2.173,"Joseph, L.",17-5998-50031,602,612
546,10,1024,1024,2.401,3.343,"Joseph, L.",17-5998-50031,602,612
546,11,2048,2048,0.838,2.341,"Joseph, L.",17-5998-50031,602,612
546,12,4096,4096,0.455,2.327,"Joseph, L.",17-5998-50031,602,612
547,1,2,2,23.818,0.054,Kamaniskeg L.,18-2891-50334,603,613
547,2,4,4,35.456,0.196,Kamaniskeg L.,18-2891-50334,603,613
547,3,8,8,30.755,0.321,Kamaniskeg L.,18-2891-50334,603,613
547,4,16,16,14.600,0.329,Kamaniskeg L.,18-2891-50334,603,613
547,5,32,32,14.185,0.614,Kamaniskeg L.,18-2891-50334,603,613
547,6,64,64,13.642,1.319,Kamaniskeg L.,18-2891-50334,603,613
547,7,128,128,9.382,1.699,Kamaniskeg L.,18-2891-50334,603,613
547,8,256,256,8.488,3.266,Kamaniskeg L.,18-2891-50334,603,613
547,9,512,512,5.531,3.862,Kamaniskeg L.,18-2891-50334,603,613
547,10,1024,1024,1.976,2.808,Kamaniskeg L.,18-2891-50334,603,613
547,11,2048,2048,0.864,2.094,Kamaniskeg L.,18-2891-50334,603,613
547,12,4096,4096,0.044,0.210,Kamaniskeg L.,18-2891-50334,603,613
548,1,2,2,9.028,0.025,Kelly L.,18-3191-50636,604,614
548,2,4,4,30.774,0.191,Kelly L.,18-3191-50636,604,614
548,3,8,8,24.588,0.267,Kelly L.,18-3191-50636,604,614
548,4,16,16,35.326,0.774,Kelly L.,18-3191-50636,604,614
548,5,32,32,12.767,0.508,Kelly L.,18-3191-50636,604,614
548,6,64,64,1.533,0.148,Kelly L.,18-3191-50636,604,614
548,7,128,128,1.459,0.291,Kelly L.,18-3191-50636,604,614
548,8,256,256,0.808,0.247,Kelly L.,18-3191-50636,604,614
548,9,512,512,1.678,1.337,Kelly L.,18-3191-50636,604,614
548,10,1024,1024,1.191,1.580,Kelly L.,18-3191-50636,604,614
549,1,2,2,1.048,0.003,Kimball L.,17-6818-50232,605,615
549,2,4,4,0.938,0.007,Kimball L.,17-6818-50232,605,615
549,3,8,8,2.622,0.031,Kimball L.,17-6818-50232,605,615
549,4,16,16,2.685,0.067,Kimball L.,17-6818-50232,605,615
549,5,32,32,5.529,0.218,Kimball L.,17-6818-50232,605,615
549,6,64,64,3.419,0.274,Kimball L.,17-6818-50232,605,615
549,7,128,128,1.472,0.329,Kimball L.,17-6818-50232,605,615
549,8,256,256,4.727,1.714,Kimball L.,17-6818-50232,605,615
549,9,512,512,4.635,3.456,Kimball L.,17-6818-50232,605,615
549,10,1024,1024,1.426,1.809,Kimball L.,17-6818-50232,605,615
550,1,2,2,7.862,0.017,Lake of Bays,17-6567-50131,606,616
550,2,4,4,3.609,0.019,Lake of Bays,17-6567-50131,606,616
550,3,8,8,6.707,0.074,Lake of Bays,17-6567-50131,606,616
550,4,16,16,7.853,0.179,Lake of Bays,17-6567-50131,606,616
550,5,32,32,8.079,0.358,Lake of Bays,17-6567-50131,606,616
550,6,64,64,7.313,0.602,Lake of Bays,17-6567-50131,606,616
550,7,128,128,1.446,0.275,Lake of Bays,17-6567-50131,606,616
550,8,256,256,1.942,0.687,Lake of Bays,17-6567-50131,606,616
550,9,512,512,4.506,3.527,Lake of Bays,17-6567-50131,606,616
550,10,1024,1024,6.822,9.539,Lake of Bays,17-6567-50131,606,616
550,11,2048,2048,1.137,2.555,Lake of Bays,17-6567-50131,606,616
551,1,2,2,1.152,0.002,McKellar L.,17-5833-50403,607,617
551,2,4,4,18.232,0.108,McKellar L.,17-5833-50403,607,617
551,3,8,8,9.111,0.104,McKellar L.,17-5833-50403,607,617
551,4,16,16,8.052,0.185,McKellar L.,17-5833-50403,607,617
551,5,32,32,9.721,0.403,McKellar L.,17-5833-50403,607,617
551,6,64,64,2.959,0.222,McKellar L.,17-5833-50403,607,617
551,7,128,128,0.405,0.073,McKellar L.,17-5833-50403,607,617
551,8,256,256,0.238,0.107,McKellar L.,17-5833-50403,607,617
551,9,512,512,1.453,1.206,McKellar L.,17-5833-50403,607,617
551,10,1024,1024,2.051,3.072,McKellar L.,17-5833-50403,607,617
551,11,2048,2048,0.167,0.413,McKellar L.,17-5833-50403,607,617
552,1,2,2,8.376,0.019,McKenzie L.,17-7331-50275,608,618
552,2,4,4,17.413,0.107,McKenzie L.,17-7331-50275,608,618
552,3,8,8,135.775,1.623,McKenzie L.,17-7331-50275,608,618
552,4,16,16,72.520,1.540,McKenzie L.,17-7331-50275,608,618
552,5,32,32,49.296,2.080,McKenzie L.,17-7331-50275,608,618
552,6,64,64,8.352,0.673,McKenzie L.,17-7331-50275,608,618
552,7,128,128,5.712,1.038,McKenzie L.,17-7331-50275,608,618
552,8,256,256,7.189,2.637,McKenzie L.,17-7331-50275,608,618
552,9,512,512,9.844,7.627,McKenzie L.,17-7331-50275,608,618
552,10,1024,1024,5.464,7.205,McKenzie L.,17-7331-50275,608,618
552,11,2048,2048,1.319,3.543,McKenzie L.,17-7331-50275,608,618
553,1,2,2,69.678,0.141,Meach L.,17-7249-50200,609,619
553,2,4,4,31.266,0.156,Meach L.,17-7249-50200,609,619
553,3,8,8,41.093,0.428,Meach L.,17-7249-50200,609,619
553,4,16,16,49.696,1.112,Meach L.,17-7249-50200,609,619
553,5,32,32,40.136,1.739,Meach L.,17-7249-50200,609,619
553,6,64,64,19.293,1.564,Meach L.,17-7249-50200,609,619
553,7,128,128,8.307,1.607,Meach L.,17-7249-50200,609,619
553,8,256,256,8.893,3.123,Meach L.,17-7249-50200,609,619
553,9,512,512,2.749,2.309,Meach L.,17-7249-50200,609,619
553,10,1024,1024,1.559,2.116,Meach L.,17-7249-50200,609,619
554,1,2,2,9.343,0.022,Mink L.,18-3401-50475,610,620
554,2,4,4,35.526,0.223,Mink L.,18-3401-50475,610,620
554,3,8,8,82.547,0.958,Mink L.,18-3401-50475,610,620
554,4,16,16,51.631,1.107,Mink L.,18-3401-50475,610,620
554,5,32,32,52.776,2.269,Mink L.,18-3401-50475,610,620
554,6,64,64,15.514,1.382,Mink L.,18-3401-50475,610,620
554,7,128,128,10.193,1.776,Mink L.,18-3401-50475,610,620
554,8,256,256,3.353,1.237,Mink L.,18-3401-50475,610,620
554,9,512,512,6.526,5.351,Mink L.,18-3401-50475,610,620
554,10,1024,1024,5.453,6.863,Mink L.,18-3401-50475,610,620
554,11,2048,2048,0.302,0.675,Mink L.,18-3401-50475,610,620
555,1,2,2,3.605,0.009,"Muskoka, L.",17-6201-49898,612,622
555,2,4,4,4.662,0.027,"Muskoka, L.",17-6201-49898,612,622
555,3,8,8,10.447,0.119,"Muskoka, L.",17-6201-49898,612,622
555,4,16,16,14.898,0.339,"Muskoka, L.",17-6201-49898,612,622
555,5,32,32,16.425,0.670,"Muskoka, L.",17-6201-49898,612,622
555,6,64,64,8.510,0.685,"Muskoka, L.",17-6201-49898,612,622
555,7,128,128,2.359,0.442,"Muskoka, L.",17-6201-49898,612,622
555,8,256,256,1.152,0.454,"Muskoka, L.",17-6201-49898,612,622
555,9,512,512,2.151,1.635,"Muskoka, L.",17-6201-49898,612,622
555,10,1024,1024,2.229,3.164,"Muskoka, L.",17-6201-49898,612,622
555,11,2048,2048,0.544,1.509,"Muskoka, L.",17-6201-49898,612,622
555,12,4096,4096,0.090,0.379,"Muskoka, L.",17-6201-49898,612,622
556,1,2,2,18.152,0.052,Muskrat L.1,18-3511-50603,613,623
556,2,4,4,20.198,0.106,Muskrat L.1,18-3511-50603,613,623
556,3,8,8,20.117,0.229,Muskrat L.1,18-3511-50603,613,623
556,4,16,16,22.534,0.497,Muskrat L.1,18-3511-50603,613,623
556,5,32,32,33.274,1.465,Muskrat L.1,18-3511-50603,613,623
556,6,64,64,12.720,1.108,Muskrat L.1,18-3511-50603,613,623
556,7,128,128,4.912,0.883,Muskrat L.1,18-3511-50603,613,623
556,8,256,256,7.409,2.732,Muskrat L.1,18-3511-50603,613,623
556,9,512,512,13.001,10.269,Muskrat L.1,18-3511-50603,613,623
556,10,1024,1024,9.133,12.425,Muskrat L.1,18-3511-50603,613,623
556,11,2048,2048,2.440,6.605,Muskrat L.1,18-3511-50603,613,623
556,12,4096,4096,0.146,0.730,Muskrat L.1,18-3511-50603,613,623
556,13,8192,8192,0.458,5.636,Muskrat L.1,18-3511-50603,613,623
557,1,2,2,49.351,0.099,North L.2,17-6403-50645,614,624
557,2,4,4,2.304,0.009,North L.2,17-6403-50645,614,624
557,3,8,8,2.633,0.035,North L.2,17-6403-50645,614,624
557,4,16,16,3.456,0.084,North L.2,17-6403-50645,614,624
557,5,32,32,0.987,0.039,North L.2,17-6403-50645,614,624
557,6,64,64,0.987,0.081,North L.2,17-6403-50645,614,624
557,7,128,128,2.092,0.328,North L.2,17-6403-50645,614,624
557,8,256,256,2.415,1.001,North L.2,17-6403-50645,614,624
557,9,512,512,5.793,4.757,North L.2,17-6403-50645,614,624
557,10,1024,1024,5.741,8.574,North L.2,17-6403-50645,614,624
557,11,2048,2048,2.781,6.173,North L.2,17-6403-50645,614,624
558,1,2,2,4.546,0.012,Norway L.,18-3652-50219,615,625
558,2,4,4,14.987,0.089,Norway L.,18-3652-50219,615,625
558,3,8,8,10.893,0.124,Norway L.,18-3652-50219,615,625
558,4,16,16,14.823,0.355,Norway L.,18-3652-50219,615,625
558,5,32,32,18.594,0.815,Norway L.,18-3652-50219,615,625
558,6,64,64,15.527,1.495,Norway L.,18-3652-50219,615,625
558,7,128,128,8.461,1.526,Norway L.,18-3652-50219,615,625
558,8,256,256,2.882,1.119,Norway L.,18-3652-50219,615,625
558,9,512,512,4.549,3.411,Norway L.,18-3652-50219,615,625
558,10,1024,1024,4.297,5.815,Norway L.,18-3652-50219,615,625
558,11,2048,2048,0.314,0.925,Norway L.,18-3652-50219,615,625
559,1,2,2,13.577,0.035,Paudash L.,17-7323-49829,616,626
559,2,4,4,97.121,0.518,Paudash L.,17-7323-49829,616,626
559,3,8,8,83.553,0.941,Paudash L.,17-7323-49829,616,626
559,4,16,16,68.761,1.533,Paudash L.,17-7323-49829,616,626
559,5,32,32,62.291,2.730,Paudash L.,17-7323-49829,616,626
559,6,64,64,29.162,2.385,Paudash L.,17-7323-49829,616,626
559,7,128,128,5.694,1.036,Paudash L.,17-7323-49829,616,626
559,8,256,256,5.265,1.973,Paudash L.,17-7323-49829,616,626
559,9,512,512,6.067,4.076,Paudash L.,17-7323-49829,616,626
559,10,1024,1024,1.900,2.536,Paudash L.,17-7323-49829,616,626
560,1,2,2,29.846,0.060,Peyton L.,17-6436-50702,617,627
560,2,4,4,595.099,3.114,Peyton L.,17-6436-50702,617,627
560,3,8,8,158.426,1.685,Peyton L.,17-6436-50702,617,627
560,4,16,16,73.288,1.859,Peyton L.,17-6436-50702,617,627
560,5,32,32,194.858,8.743,Peyton L.,17-6436-50702,617,627
560,6,64,64,64.830,5.545,Peyton L.,17-6436-50702,617,627
